country,date,cases,events
Czechia,2020-03-18,464,
Czechia,2020-03-19,694,
Czechia,2020-03-20,833,
Czechia,2020-03-21,995,
Czechia,2020-03-22,1120,
Czechia,2020-03-23,1236,
Czechia,2020-03-24,1394,
Czechia,2020-03-25,1654,
Denmark,2020-01-22,0,
Denmark,2020-01-23,0,
Denmark,2020-01-24,0,
Denmark,2020-01-25,0,
Denmark,2020-01-26,0,
Denmark,2020-01-27,0,
Denmark,2020-01-28,0,
Denmark,2020-01-29,0,
Denmark,2020-01-30,0,
Denmark,2020-01-31,0,
Denmark,2020-02-01,0,
Denmark,2020-02-02,0,
Denmark,2020-02-03,0,
Denmark,2020-02-04,0,
Denmark,2020-02-05,0,
Denmark,2020-02-06,0,
Denmark,2020-02-07,0,
Denmark,2020-02-08,0,
Denmark,2020-02-09,0,
Denmark,2020-02-10,0,
Denmark,2020-02-11,0,
Denmark,2020-02-12,0,
Denmark,2020-02-13,0,
Denmark,2020-02-14,0,
Denmark,2020-02-15,0,
Denmark,2020-02-16,0,
Denmark,2020-02-17,0,
Denmark,2020-02-18,0,
Denmark,2020-02-19,0,
Denmark,2020-02-20,0,
Denmark,2020-02-21,0,
Denmark,2020-02-22,0,
Denmark,2020-02-23,0,
Denmark,2020-02-24,0,
Denmark,2020-02-25,0,
Denmark,2020-02-26,0,
Denmark,2020-02-27,0,
Denmark,2020-02-28,0,
Denmark,2020-02-29,0,
Denmark,2020-03-01,0,
Denmark,2020-03-02,0,
Denmark,2020-03-03,0,
Denmark,2020-03-04,0,
Denmark,2020-03-05,0,
Denmark,2020-03-06,0,
Denmark,2020-03-07,0,
Denmark,2020-03-08,0,
Denmark,2020-03-09,0,
Denmark,2020-03-10,0,
Denmark,2020-03-11,0,
Denmark,2020-03-12,0,
Denmark,2020-03-13,0,
Denmark,2020-03-14,0,
Denmark,2020-03-15,0,
Denmark,2020-03-16,1,
Denmark,2020-03-17,1,
Denmark,2020-03-18,1,
Denmark,2020-03-19,2,
Denmark,2020-03-20,2,
Denmark,2020-03-21,2,
Denmark,2020-03-22,4,
Denmark,2020-03-23,4,
Denmark,2020-03-24,5,
Denmark,2020-03-25,6,
Diamond Princess,2020-01-22,0,
Diamond Princess,2020-01-23,0,
Diamond Princess,2020-01-24,0,
Diamond Princess,2020-01-25,0,
Diamond Princess,2020-01-26,0,
Diamond Princess,2020-01-27,0,
Diamond Princess,2020-01-28,0,
Diamond Princess,2020-01-29,0,
Diamond Princess,2020-01-30,0,
Diamond Princess,2020-01-31,0,
Diamond Princess,2020-02-01,0,
Diamond Princess,2020-02-02,0,
Diamond Princess,2020-02-03,0,
Diamond Princess,2020-02-04,0,
Diamond Princess,2020-02-05,0,
Diamond Princess,2020-02-06,0,
Diamond Princess,2020-02-07,61,
Diamond Princess,2020-02-08,61,
Diamond Princess,2020-02-09,64,
Diamond Princess,2020-02-10,135,
Diamond Princess,2020-02-11,135,
Diamond Princess,2020-02-12,175,
Diamond Princess,2020-02-13,175,
Diamond Princess,2020-02-14,218,
Diamond Princess,2020-02-15,285,
Diamond Princess,2020-02-16,355,
Diamond Princess,2020-02-17,454,
Diamond Princess,2020-02-18,542,
Diamond Princess,2020-02-19,621,
Diamond Princess,2020-02-20,634,
Diamond Princess,2020-02-21,634,
Diamond Princess,2020-02-22,634,
Diamond Princess,2020-02-23,691,
Diamond Princess,2020-02-24,691,
Diamond Princess,2020-02-25,691,
Diamond Princess,2020-02-26,705,
Diamond Princess,2020-02-27,705,
Diamond Princess,2020-02-28,705,
Diamond Princess,2020-02-29,705,
Diamond Princess,2020-03-01,705,
Diamond Princess,2020-03-02,705,
Diamond Princess,2020-03-03,706,
Diamond Princess,2020-03-04,706,
Diamond Princess,2020-03-05,706,
Diamond Princess,2020-03-06,706,
Diamond Princess,2020-03-07,706,
Diamond Princess,2020-03-08,706,
Diamond Princess,2020-03-09,706,
Diamond Princess,2020-03-10,706,
Diamond Princess,2020-03-11,706,
Diamond Princess,2020-03-12,706,
Diamond Princess,2020-03-13,706,
Diamond Princess,2020-03-14,706,
Diamond Princess,2020-03-15,706,
Diamond Princess,2020-03-16,706,
Diamond Princess,2020-03-17,706,
Diamond Princess,2020-03-18,712,
Diamond Princess,2020-03-19,712,
Diamond Princess,2020-03-20,712,
Diamond Princess,2020-03-21,712,
Diamond Princess,2020-03-22,712,
Diamond Princess,2020-03-23,712,
Diamond Princess,2020-03-24,712,
Diamond Princess,2020-03-25,712,
Djibouti,2020-01-22,0,
Djibouti,2020-01-23,0,
Djibouti,2020-01-24,0,
Djibouti,2020-01-25,0,
Djibouti,2020-01-26,0,
Djibouti,2020-01-27,0,
Djibouti,2020-01-28,0,
Djibouti,2020-01-29,0,
Djibouti,2020-01-30,0,
Djibouti,2020-01-31,0,
Djibouti,2020-02-01,0,
Djibouti,2020-02-02,0,
Djibouti,2020-02-03,0,
Djibouti,2020-02-04,0,
Djibouti,2020-02-05,0,
Djibouti,2020-02-06,0,
Djibouti,2020-02-07,0,
Djibouti,2020-02-08,0,
Djibouti,2020-02-09,0,
Djibouti,2020-02-10,0,
Djibouti,2020-02-11,0,
Djibouti,2020-02-12,0,
Djibouti,2020-02-13,0,
Djibouti,2020-02-14,0,
Djibouti,2020-02-15,0,
Djibouti,2020-02-16,0,
Djibouti,2020-02-17,0,
Djibouti,2020-02-18,0,
Djibouti,2020-02-19,0,
Djibouti,2020-02-20,0,
Djibouti,2020-02-21,0,
Djibouti,2020-02-22,0,
Djibouti,2020-02-23,0,
Djibouti,2020-02-24,0,
Djibouti,2020-02-25,0,
Djibouti,2020-02-26,0,
Djibouti,2020-02-27,0,
Djibouti,2020-02-28,0,
Djibouti,2020-02-29,0,
Djibouti,2020-03-01,0,
Djibouti,2020-03-02,0,
Djibouti,2020-03-03,0,
Djibouti,2020-03-04,0,
Djibouti,2020-03-05,0,
Djibouti,2020-03-06,0,
Djibouti,2020-03-07,0,
Djibouti,2020-03-08,0,
Djibouti,2020-03-09,0,
Djibouti,2020-03-10,0,
Djibouti,2020-03-11,0,
Djibouti,2020-03-12,0,
Djibouti,2020-03-13,0,
Djibouti,2020-03-14,0,
Djibouti,2020-03-15,0,
Djibouti,2020-03-16,0,
Djibouti,2020-03-17,0,
Djibouti,2020-03-18,1,
Djibouti,2020-03-19,1,
Djibouti,2020-03-20,1,
Djibouti,2020-03-21,1,
Djibouti,2020-03-22,1,
Djibouti,2020-03-23,3,
Djibouti,2020-03-24,3,
Djibouti,2020-03-25,11,
Dominica,2020-01-22,0,
Dominica,2020-01-23,0,
Dominica,2020-01-24,0,
Dominica,2020-01-25,0,
Dominica,2020-01-26,0,
Dominica,2020-01-27,0,
Dominica,2020-01-28,0,
Dominica,2020-01-29,0,
Dominica,2020-01-30,0,
Dominica,2020-01-31,0,
Dominica,2020-02-01,0,
Dominica,2020-02-02,0,
Dominica,2020-02-03,0,
Dominica,2020-02-04,0,
Dominica,2020-02-05,0,
Dominica,2020-02-06,0,
Dominica,2020-02-07,0,
Dominica,2020-02-08,0,
Dominica,2020-02-09,0,
Dominica,2020-02-10,0,
Dominica,2020-02-11,0,
Dominica,2020-02-12,0,
Dominica,2020-02-13,0,
Dominica,2020-02-14,0,
Dominica,2020-02-15,0,
Dominica,2020-02-16,0,
Dominica,2020-02-17,0,
Dominica,2020-02-18,0,
Dominica,2020-02-19,0,
Dominica,2020-02-20,0,
Dominica,2020-02-21,0,
Dominica,2020-02-22,0,
Dominica,2020-02-23,0,
Dominica,2020-02-24,0,
Dominica,2020-02-25,0,
Dominica,2020-02-26,0,
Dominica,2020-02-27,0,
Dominica,2020-02-28,0,
Dominica,2020-02-29,0,
Dominica,2020-03-01,0,
Dominica,2020-03-02,0,
Dominica,2020-03-03,0,
Dominica,2020-03-04,0,
Dominica,2020-03-05,0,
Dominica,2020-03-06,0,
Dominica,2020-03-07,0,
Dominica,2020-03-08,0,
Dominica,2020-03-09,0,
Dominica,2020-03-10,0,
Dominica,2020-03-11,0,
Dominica,2020-03-12,0,
Dominica,2020-03-13,0,
Dominica,2020-03-14,0,
Dominica,2020-03-15,0,
Dominica,2020-03-16,0,
Dominica,2020-03-17,0,
Dominica,2020-03-18,0,
Dominica,2020-03-19,0,
Dominica,2020-03-20,0,
Dominica,2020-03-21,0,
Dominica,2020-03-22,1,
Dominica,2020-03-23,2,
Dominica,2020-03-24,2,
Dominica,2020-03-25,7,
Dominican Republic,2020-01-22,0,
Dominican Republic,2020-01-23,0,
Dominican Republic,2020-01-24,0,
Dominican Republic,2020-01-25,0,
Dominican Republic,2020-01-26,0,
Dominican Republic,2020-01-27,0,
Dominican Republic,2020-01-28,0,
Dominican Republic,2020-01-29,0,
Dominican Republic,2020-01-30,0,
Dominican Republic,2020-01-31,0,
Dominican Republic,2020-02-01,0,
Dominican Republic,2020-02-02,0,
Dominican Republic,2020-02-03,0,
Dominican Republic,2020-02-04,0,
Dominican Republic,2020-02-05,0,
Dominican Republic,2020-02-06,0,
Dominican Republic,2020-02-07,0,
Dominican Republic,2020-02-08,0,
Dominican Republic,2020-02-09,0,
Dominican Republic,2020-02-10,0,
Dominican Republic,2020-02-11,0,
Dominican Republic,2020-02-12,0,
Dominican Republic,2020-02-13,0,
Dominican Republic,2020-02-14,0,
Dominican Republic,2020-02-15,0,
Dominican Republic,2020-02-16,0,
Dominican Republic,2020-02-17,0,
Dominican Republic,2020-02-18,0,
Dominican Republic,2020-02-19,0,
Dominican Republic,2020-02-20,0,
Dominican Republic,2020-02-21,0,
Dominican Republic,2020-02-22,0,
Dominican Republic,2020-02-23,0,
Dominican Republic,2020-02-24,0,
Dominican Republic,2020-02-25,0,
Dominican Republic,2020-02-26,0,
Dominican Republic,2020-02-27,0,
Dominican Republic,2020-02-28,0,
Dominican Republic,2020-02-29,0,
Dominican Republic,2020-03-01,1,
Dominican Republic,2020-03-02,1,
Dominican Republic,2020-03-03,1,
Dominican Republic,2020-03-04,1,
Dominican Republic,2020-03-05,1,
Dominican Republic,2020-03-06,2,
Dominican Republic,2020-03-07,2,
Dominican Republic,2020-03-08,5,
Dominican Republic,2020-03-09,5,
Dominican Republic,2020-03-10,5,
Dominican Republic,2020-03-11,5,
Dominican Republic,2020-03-12,5,
Dominican Republic,2020-03-13,5,
Dominican Republic,2020-03-14,11,
Dominican Republic,2020-03-15,11,
Dominican Republic,2020-03-16,11,
Dominican Republic,2020-03-17,21,
Dominican Republic,2020-03-18,21,
Dominican Republic,2020-03-19,34,
Dominican Republic,2020-03-20,72,
Dominican Republic,2020-03-21,112,
Dominican Republic,2020-03-22,202,
Dominican Republic,2020-03-23,245,
Dominican Republic,2020-03-24,312,
Dominican Republic,2020-03-25,392,
Ecuador,2020-01-22,0,
Ecuador,2020-01-23,0,
Ecuador,2020-01-24,0,
Ecuador,2020-01-25,0,
Ecuador,2020-01-26,0,
Ecuador,2020-01-27,0,
Ecuador,2020-01-28,0,
Ecuador,2020-01-29,0,
Ecuador,2020-01-30,0,
Ecuador,2020-01-31,0,
Ecuador,2020-02-01,0,
Ecuador,2020-02-02,0,
Ecuador,2020-02-03,0,
Ecuador,2020-02-04,0,
Ecuador,2020-02-05,0,
Ecuador,2020-02-06,0,
Ecuador,2020-02-07,0,
Ecuador,2020-02-08,0,
Ecuador,2020-02-09,0,
Ecuador,2020-02-10,0,
Ecuador,2020-02-11,0,
Ecuador,2020-02-12,0,
Ecuador,2020-02-13,0,
Ecuador,2020-02-14,0,
Ecuador,2020-02-15,0,
Ecuador,2020-02-16,0,
Ecuador,2020-02-17,0,
Ecuador,2020-02-18,0,
Ecuador,2020-02-19,0,
Ecuador,2020-02-20,0,
Ecuador,2020-02-21,0,
Ecuador,2020-02-22,0,
Ecuador,2020-02-23,0,
Ecuador,2020-02-24,0,
Ecuador,2020-02-25,0,
Ecuador,2020-02-26,0,
Ecuador,2020-02-27,0,
Ecuador,2020-02-28,0,
Ecuador,2020-02-29,0,
Ecuador,2020-03-01,6,
Ecuador,2020-03-02,6,
Ecuador,2020-03-03,7,
Ecuador,2020-03-04,10,
Ecuador,2020-03-05,13,
Ecuador,2020-03-06,13,
Ecuador,2020-03-07,13,
Ecuador,2020-03-08,14,
Ecuador,2020-03-09,15,
Ecuador,2020-03-10,15,
Ecuador,2020-03-11,17,
Ecuador,2020-03-12,17,
Ecuador,2020-03-13,17,
Ecuador,2020-03-14,28,
Ecuador,2020-03-15,28,
Ecuador,2020-03-16,37,
Ecuador,2020-03-17,58,
Ecuador,2020-03-18,111,
Ecuador,2020-03-19,199,
Ecuador,2020-03-20,367,
Ecuador,2020-03-21,506,
Ecuador,2020-03-22,789,
Ecuador,2020-03-23,981,
Ecuador,2020-03-24,1082,
Ecuador,2020-03-25,1173,
Egypt,2020-01-22,0,
Egypt,2020-01-23,0,
Egypt,2020-01-24,0,
Egypt,2020-01-25,0,
Egypt,2020-01-26,0,
Egypt,2020-01-27,0,
Egypt,2020-01-28,0,
Egypt,2020-01-29,0,
Egypt,2020-01-30,0,
Egypt,2020-01-31,0,
Egypt,2020-02-01,0,
Egypt,2020-02-02,0,
Egypt,2020-02-03,0,
Egypt,2020-02-04,0,
Egypt,2020-02-05,0,
Egypt,2020-02-06,0,
Egypt,2020-02-07,0,
Egypt,2020-02-08,0,
Egypt,2020-02-09,0,
Egypt,2020-02-10,0,
Egypt,2020-02-11,0,
Egypt,2020-02-12,0,
Egypt,2020-02-13,0,
Egypt,2020-02-14,1,
Egypt,2020-02-15,1,
Egypt,2020-02-16,1,
Egypt,2020-02-17,1,
Egypt,2020-02-18,1,
Egypt,2020-02-19,1,
Egypt,2020-02-20,1,
Egypt,2020-02-21,1,
Egypt,2020-02-22,1,
Egypt,2020-02-23,1,
Egypt,2020-02-24,1,
Egypt,2020-02-25,1,
Egypt,2020-02-26,1,
Egypt,2020-02-27,1,
Egypt,2020-02-28,1,
Egypt,2020-02-29,1,
Egypt,2020-03-01,2,
Egypt,2020-03-02,2,
Egypt,2020-03-03,2,
Egypt,2020-03-04,2,
Egypt,2020-03-05,3,
Egypt,2020-03-06,15,
Egypt,2020-03-07,15,
Egypt,2020-03-08,49,
Egypt,2020-03-09,55,
Egypt,2020-03-10,59,
Egypt,2020-03-11,60,
Egypt,2020-03-12,67,
Egypt,2020-03-13,80,
Egypt,2020-03-14,109,
Egypt,2020-03-15,110,
Egypt,2020-03-16,150,
Egypt,2020-03-17,196,
Egypt,2020-03-18,196,
Egypt,2020-03-19,256,
Egypt,2020-03-20,285,
Egypt,2020-03-21,294,
Egypt,2020-03-22,327,
Egypt,2020-03-23,366,
Egypt,2020-03-24,402,
Egypt,2020-03-25,456,
El Salvador,2020-01-22,0,
El Salvador,2020-01-23,0,
El Salvador,2020-01-24,0,
El Salvador,2020-01-25,0,
El Salvador,2020-01-26,0,
El Salvador,2020-01-27,0,
El Salvador,2020-01-28,0,
El Salvador,2020-01-29,0,
El Salvador,2020-01-30,0,
El Salvador,2020-01-31,0,
El Salvador,2020-02-01,0,
El Salvador,2020-02-02,0,
El Salvador,2020-02-03,0,
El Salvador,2020-02-04,0,
El Salvador,2020-02-05,0,
El Salvador,2020-02-06,0,
El Salvador,2020-02-07,0,
El Salvador,2020-02-08,0,
El Salvador,2020-02-09,0,
El Salvador,2020-02-10,0,
El Salvador,2020-02-11,0,
El Salvador,2020-02-12,0,
El Salvador,2020-02-13,0,
El Salvador,2020-02-14,0,
El Salvador,2020-02-15,0,
El Salvador,2020-02-16,0,
El Salvador,2020-02-17,0,
El Salvador,2020-02-18,0,
El Salvador,2020-02-19,0,
El Salvador,2020-02-20,0,
El Salvador,2020-02-21,0,
El Salvador,2020-02-22,0,
El Salvador,2020-02-23,0,
El Salvador,2020-02-24,0,
El Salvador,2020-02-25,0,
El Salvador,2020-02-26,0,
El Salvador,2020-02-27,0,
El Salvador,2020-02-28,0,
El Salvador,2020-02-29,0,
El Salvador,2020-03-01,0,
El Salvador,2020-03-02,0,
El Salvador,2020-03-03,0,
El Salvador,2020-03-04,0,
El Salvador,2020-03-05,0,
El Salvador,2020-03-06,0,
El Salvador,2020-03-07,0,
El Salvador,2020-03-08,0,
El Salvador,2020-03-09,0,
El Salvador,2020-03-10,0,
El Salvador,2020-03-11,0,
El Salvador,2020-03-12,0,
El Salvador,2020-03-13,0,
El Salvador,2020-03-14,0,
El Salvador,2020-03-15,0,
El Salvador,2020-03-16,0,
El Salvador,2020-03-17,0,
El Salvador,2020-03-18,0,
El Salvador,2020-03-19,1,
El Salvador,2020-03-20,1,
El Salvador,2020-03-21,3,
El Salvador,2020-03-22,3,
El Salvador,2020-03-23,3,
El Salvador,2020-03-24,5,
El Salvador,2020-03-25,9,
Equatorial Guinea,2020-01-22,0,
Equatorial Guinea,2020-01-23,0,
Equatorial Guinea,2020-01-24,0,
Equatorial Guinea,2020-01-25,0,
Equatorial Guinea,2020-01-26,0,
Equatorial Guinea,2020-01-27,0,
Equatorial Guinea,2020-01-28,0,
Equatorial Guinea,2020-01-29,0,
Equatorial Guinea,2020-01-30,0,
Equatorial Guinea,2020-01-31,0,
Equatorial Guinea,2020-02-01,0,
Equatorial Guinea,2020-02-02,0,
Equatorial Guinea,2020-02-03,0,
Equatorial Guinea,2020-02-04,0,
Equatorial Guinea,2020-02-05,0,
Equatorial Guinea,2020-02-06,0,
Equatorial Guinea,2020-02-07,0,
Equatorial Guinea,2020-02-08,0,
Equatorial Guinea,2020-02-09,0,
Equatorial Guinea,2020-02-10,0,
Equatorial Guinea,2020-02-11,0,
Equatorial Guinea,2020-02-12,0,
Equatorial Guinea,2020-02-13,0,
Equatorial Guinea,2020-02-14,0,
Equatorial Guinea,2020-02-15,0,
Equatorial Guinea,2020-02-16,0,
Equatorial Guinea,2020-02-17,0,
Equatorial Guinea,2020-02-18,0,
Equatorial Guinea,2020-02-19,0,
Equatorial Guinea,2020-02-20,0,
Equatorial Guinea,2020-02-21,0,
Equatorial Guinea,2020-02-22,0,
Equatorial Guinea,2020-02-23,0,
Equatorial Guinea,2020-02-24,0,
Equatorial Guinea,2020-02-25,0,
Equatorial Guinea,2020-02-26,0,
Equatorial Guinea,2020-02-27,0,
Equatorial Guinea,2020-02-28,0,
Equatorial Guinea,2020-02-29,0,
Equatorial Guinea,2020-03-01,0,
Equatorial Guinea,2020-03-02,0,
Equatorial Guinea,2020-03-03,0,
Equatorial Guinea,2020-03-04,0,
Equatorial Guinea,2020-03-05,0,
Equatorial Guinea,2020-03-06,0,
Equatorial Guinea,2020-03-07,0,
Equatorial Guinea,2020-03-08,0,
Equatorial Guinea,2020-03-09,0,
Equatorial Guinea,2020-03-10,0,
Equatorial Guinea,2020-03-11,0,
Equatorial Guinea,2020-03-12,0,
Equatorial Guinea,2020-03-13,0,
Equatorial Guinea,2020-03-14,0,
Equatorial Guinea,2020-03-15,1,
Equatorial Guinea,2020-03-16,1,
Equatorial Guinea,2020-03-17,1,
Equatorial Guinea,2020-03-18,4,
Equatorial Guinea,2020-03-19,6,
Equatorial Guinea,2020-03-20,6,
Equatorial Guinea,2020-03-21,6,
Equatorial Guinea,2020-03-22,6,
Equatorial Guinea,2020-03-23,9,
Equatorial Guinea,2020-03-24,9,
Equatorial Guinea,2020-03-25,9,
Eritrea,2020-01-22,0,
Eritrea,2020-01-23,0,
Eritrea,2020-01-24,0,
Eritrea,2020-01-25,0,
Eritrea,2020-01-26,0,
Eritrea,2020-01-27,0,
Eritrea,2020-01-28,0,
Eritrea,2020-01-29,0,
Eritrea,2020-01-30,0,
Eritrea,2020-01-31,0,
Eritrea,2020-02-01,0,
Eritrea,2020-02-02,0,
Eritrea,2020-02-03,0,
Eritrea,2020-02-04,0,
Eritrea,2020-02-05,0,
Eritrea,2020-02-06,0,
Eritrea,2020-02-07,0,
Eritrea,2020-02-08,0,
Eritrea,2020-02-09,0,
Eritrea,2020-02-10,0,
Eritrea,2020-02-11,0,
Eritrea,2020-02-12,0,
Eritrea,2020-02-13,0,
Eritrea,2020-02-14,0,
Eritrea,2020-02-15,0,
Eritrea,2020-02-16,0,
Eritrea,2020-02-17,0,
Eritrea,2020-02-18,0,
Eritrea,2020-02-19,0,
Eritrea,2020-02-20,0,
Eritrea,2020-02-21,0,
Eritrea,2020-02-22,0,
Eritrea,2020-02-23,0,
Eritrea,2020-02-24,0,
Eritrea,2020-02-25,0,
Eritrea,2020-02-26,0,
Eritrea,2020-02-27,0,
Eritrea,2020-02-28,0,
Eritrea,2020-02-29,0,
Eritrea,2020-03-01,0,
Eritrea,2020-03-02,0,
Eritrea,2020-03-03,0,
Eritrea,2020-03-04,0,
Eritrea,2020-03-05,0,
Eritrea,2020-03-06,0,
Eritrea,2020-03-07,0,
Eritrea,2020-03-08,0,
Eritrea,2020-03-09,0,
Eritrea,2020-03-10,0,
Eritrea,2020-03-11,0,
Eritrea,2020-03-12,0,
Eritrea,2020-03-13,0,
Eritrea,2020-03-14,0,
Eritrea,2020-03-15,0,
Eritrea,2020-03-16,0,
Eritrea,2020-03-17,0,
Eritrea,2020-03-18,0,
Eritrea,2020-03-19,0,
Eritrea,2020-03-20,0,
Eritrea,2020-03-21,1,
Eritrea,2020-03-22,1,
Eritrea,2020-03-23,1,
Eritrea,2020-03-24,1,
Eritrea,2020-03-25,4,
Estonia,2020-01-22,0,
Estonia,2020-01-23,0,
Estonia,2020-01-24,0,
Estonia,2020-01-25,0,
Estonia,2020-01-26,0,
Estonia,2020-01-27,0,
Estonia,2020-01-28,0,
Estonia,2020-01-29,0,
Estonia,2020-01-30,0,
Estonia,2020-01-31,0,
Estonia,2020-02-01,0,
Estonia,2020-02-02,0,
Estonia,2020-02-03,0,
Estonia,2020-02-04,0,
Estonia,2020-02-05,0,
Estonia,2020-02-06,0,
Estonia,2020-02-07,0,
Estonia,2020-02-08,0,
Estonia,2020-02-09,0,
Estonia,2020-02-10,0,
Estonia,2020-02-11,0,
Estonia,2020-02-12,0,
Estonia,2020-02-13,0,
Estonia,2020-02-14,0,
Estonia,2020-02-15,0,
Estonia,2020-02-16,0,
Estonia,2020-02-17,0,
Estonia,2020-02-18,0,
Estonia,2020-02-19,0,
Estonia,2020-02-20,0,
Estonia,2020-02-21,0,
Estonia,2020-02-22,0,
Estonia,2020-02-23,0,
Estonia,2020-02-24,0,
Estonia,2020-02-25,0,
Estonia,2020-02-26,0,
Estonia,2020-02-27,1,
Estonia,2020-02-28,1,
Estonia,2020-02-29,1,
Estonia,2020-03-01,1,
Estonia,2020-03-02,1,
Estonia,2020-03-03,2,
Estonia,2020-03-04,2,
Estonia,2020-03-05,3,
Estonia,2020-03-06,10,
Estonia,2020-03-07,10,
Estonia,2020-03-08,10,
Estonia,2020-03-09,10,
Estonia,2020-03-10,12,
Estonia,2020-03-11,16,
Estonia,2020-03-12,16,
Estonia,2020-03-13,79,
Estonia,2020-03-14,115,
Estonia,2020-03-15,171,
Estonia,2020-03-16,205,
Estonia,2020-03-17,225,
Estonia,2020-03-18,258,
Estonia,2020-03-19,267,
Estonia,2020-03-20,283,
Estonia,2020-03-21,306,
Estonia,2020-03-22,326,
Estonia,2020-03-23,352,
Estonia,2020-03-24,369,
Estonia,2020-03-25,404,
Eswatini,2020-01-22,0,
Eswatini,2020-01-23,0,
Eswatini,2020-01-24,0,
Eswatini,2020-01-25,0,
Eswatini,2020-01-26,0,
Eswatini,2020-01-27,0,
Eswatini,2020-01-28,0,
Eswatini,2020-01-29,0,
Eswatini,2020-01-30,0,
Eswatini,2020-01-31,0,
Eswatini,2020-02-01,0,
Eswatini,2020-02-02,0,
Eswatini,2020-02-03,0,
Eswatini,2020-02-04,0,
Eswatini,2020-02-05,0,
Eswatini,2020-02-06,0,
Eswatini,2020-02-07,0,
Eswatini,2020-02-08,0,
Eswatini,2020-02-09,0,
Eswatini,2020-02-10,0,
Eswatini,2020-02-11,0,
Eswatini,2020-02-12,0,
Eswatini,2020-02-13,0,
Eswatini,2020-02-14,0,
Eswatini,2020-02-15,0,
Eswatini,2020-02-16,0,
Eswatini,2020-02-17,0,
Eswatini,2020-02-18,0,
Eswatini,2020-02-19,0,
Eswatini,2020-02-20,0,
Eswatini,2020-02-21,0,
Eswatini,2020-02-22,0,
Eswatini,2020-02-23,0,
Eswatini,2020-02-24,0,
Eswatini,2020-02-25,0,
Eswatini,2020-02-26,0,
Eswatini,2020-02-27,0,
Eswatini,2020-02-28,0,
Eswatini,2020-02-29,0,
Eswatini,2020-03-01,0,
Eswatini,2020-03-02,0,
Eswatini,2020-03-03,0,
Eswatini,2020-03-04,0,
Eswatini,2020-03-05,0,
Eswatini,2020-03-06,0,
Eswatini,2020-03-07,0,
Eswatini,2020-03-08,0,
Eswatini,2020-03-09,0,
Eswatini,2020-03-10,0,
Eswatini,2020-03-11,0,
Eswatini,2020-03-12,0,
Eswatini,2020-03-13,0,
Eswatini,2020-03-14,1,
Eswatini,2020-03-15,1,
Eswatini,2020-03-16,1,
Eswatini,2020-03-17,1,
Eswatini,2020-03-18,1,
Eswatini,2020-03-19,1,
Eswatini,2020-03-20,1,
Eswatini,2020-03-21,1,
Eswatini,2020-03-22,4,
Eswatini,2020-03-23,4,
Eswatini,2020-03-24,4,
Eswatini,2020-03-25,4,
Ethiopia,2020-01-22,0,
Ethiopia,2020-01-23,0,
Ethiopia,2020-01-24,0,
Ethiopia,2020-01-25,0,
Ethiopia,2020-01-26,0,
Ethiopia,2020-01-27,0,
Ethiopia,2020-01-28,0,
Ethiopia,2020-01-29,0,
Ethiopia,2020-01-30,0,
Ethiopia,2020-01-31,0,
Ethiopia,2020-02-01,0,
Ethiopia,2020-02-02,0,
Ethiopia,2020-02-03,0,
Ethiopia,2020-02-04,0,
Ethiopia,2020-02-05,0,
Ethiopia,2020-02-06,0,
Ethiopia,2020-02-07,0,
Ethiopia,2020-02-08,0,
Ethiopia,2020-02-09,0,
Ethiopia,2020-02-10,0,
Ethiopia,2020-02-11,0,
Ethiopia,2020-02-12,0,
Ethiopia,2020-02-13,0,
Ethiopia,2020-02-14,0,
Ethiopia,2020-02-15,0,
Ethiopia,2020-02-16,0,
Ethiopia,2020-02-17,0,
Ethiopia,2020-02-18,0,
Ethiopia,2020-02-19,0,
Ethiopia,2020-02-20,0,
Ethiopia,2020-02-21,0,
Ethiopia,2020-02-22,0,
Ethiopia,2020-02-23,0,
Ethiopia,2020-02-24,0,
Ethiopia,2020-02-25,0,
Ethiopia,2020-02-26,0,
Ethiopia,2020-02-27,0,
Ethiopia,2020-02-28,0,
Ethiopia,2020-02-29,0,
Ethiopia,2020-03-01,0,
Ethiopia,2020-03-02,0,
Ethiopia,2020-03-03,0,
Ethiopia,2020-03-04,0,
Ethiopia,2020-03-05,0,
Ethiopia,2020-03-06,0,
Ethiopia,2020-03-07,0,
Ethiopia,2020-03-08,0,
Ethiopia,2020-03-09,0,
Ethiopia,2020-03-10,0,
Ethiopia,2020-03-11,0,
Ethiopia,2020-03-12,0,
Ethiopia,2020-03-13,1,
Ethiopia,2020-03-14,1,
Ethiopia,2020-03-15,1,
Ethiopia,2020-03-16,5,
Ethiopia,2020-03-17,5,
Ethiopia,2020-03-18,6,
Ethiopia,2020-03-19,6,
Ethiopia,2020-03-20,9,
Ethiopia,2020-03-21,9,
Ethiopia,2020-03-22,11,
Ethiopia,2020-03-23,11,
Ethiopia,2020-03-24,12,
Ethiopia,2020-03-25,12,
Fiji,2020-01-22,0,
Fiji,2020-01-23,0,
Fiji,2020-01-24,0,
Fiji,2020-01-25,0,
Fiji,2020-01-26,0,
Fiji,2020-01-27,0,
Fiji,2020-01-28,0,
Fiji,2020-01-29,0,
Fiji,2020-01-30,0,
Fiji,2020-01-31,0,
Fiji,2020-02-01,0,
Fiji,2020-02-02,0,
Fiji,2020-02-03,0,
Fiji,2020-02-04,0,
Fiji,2020-02-05,0,
